year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID,sponsor
2010,soc,E. I. DU PONT DE NEMOURS AND COMPANY,DD,,0.0,0,Improve Human Rights Standards or Policies,Amend Human Rights Policy to Address Seed Saving,kXMNGnZv,Sisters of Charity of Saint Elizabeth
2010,gg,GENERAL ELECTRIC COMPANY,GE,fund,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,5V6mNDz8,"Quirini, Helen"
2010,gg,GENERAL ELECTRIC COMPANY,GE,Individual,0.0,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,3Vlog1pA,"Davis, Evelyn Y."
2010,gg,E. I. DU PONT DE NEMOURS AND COMPANY,DD,Individual,0.0,0,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,j6Pl1ZXW,"Steiner, William"
2010,gg,CAPITAL ONE FINANCIAL CORPORATION,COF,public pension,0.0,-1,Declassify the Board of Directors,Declassify the Board of Directors,0Dgnn5RN,New York City Pension Funds
2010,env,VALERO ENERGY CORPORATION,VLO,public pension,0.0,0,Community- Environmental Impact,Report on Rainforest Sustainability,j6D340V4,New York City Pension Funds
2010,gg,"WEIS MARKETS, INC.",WMK,other,1.0,1,Require Majority of Independent Directors on Board,Require Majority of Independent Directors on Board,EW97NGVm,Center for Community Change
2010,gg,CORNING INCORPORATED,GLW,company,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,MWEowwWm,RAM Trust
2010,gg,EMC CORPORATION,EMC,religious,0.0,-1,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,MW6pGj65,Unitarian Universalist Association
2010,gg,NYSE EURONEXT,NYX,Individual,0.0,0,Company-Specific -- Miscellaneous,Issue Stock Certificate of Ownership,0E4MLAW7,"Davis, Evelyn Y."
2010,gg,NYSE EURONEXT,NYX,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,MWEow5AP,"Steiner, William"
2010,soc,VALERO ENERGY CORPORATION,VLO,other,0.0,0,Political Contributions Disclosure,Report on Political Contributions,kXGMVQKJ,Nathan Cummings Foundation
2010,gg,"VENTAS, INC.",VTR,fund,0.0,-1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,j6qOGvLv,United Association S&P 500 Index Fund
2010,gg,AT&T INC.,T,Individual,0.0,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,MWjYPZRR,Rossi Family
2010,gg,FERRO CORPORATION,FOE,,0.0,-1,Company Specific-Governance Related,Opt Out of the Ohio Control Share Acquisitions Act,Vn0B9zQ1,"GAMCO Investors, Inc"
2010,gg,CLECO CORPORATION,CNL,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,13joo2pP,"Cohen, Jack"
2010,gg,AT&T INC.,T,other,0.0,0,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,O6RrxQpG,Association of BellTel Retirees
2010,gg,"CBL & ASSOCIATES PROPERTIES, INC.",CBL,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,w7jNzr8g,"Cohen, Jack"
2010,soc,"MOTOROLA SOLUTIONS, INC.",MSI,,0.0,0,Improve Human Rights Standards or Policies,Amend Human Rights Policies,w7gvXq1X,"Presbyterian Church (USA), National Ministries Division"
2010,env,FEDERAL REALTY INVESTMENT TRUST,FRT,union,0.0,0,Report on Sustainability,Prepare Sustainability Report,NWMBGG9K,Massachusetts Laborers' Pension Fund
2010,gg,BAXTER INTERNATIONAL INC.,BAX,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,YqQ0WV0p,"Chevedden, John"
2010,gg,"NV ENERGY, INC.",NVE,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,lEvDxMWV,"Cohen, Jack"
2010,soc,EARTHLINK HOLDINGS CORP.,ELNK,public pension,0.0,0,"Data Security, Privacy, and Internet Issues",Report on Adoption of Free and Open Internet Policy,DWZ6KmQB,New York City Pension Funds
2010,soc,"GARDNER DENVER, INC.",GDI,SRI fund,0.0,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination Based on Sexual Orientation and Gender Identity,oXMBVrmN,Calvert Asset Management Co.
2010,gg,SIGMA-ALDRICH CORPORATION,SIAL,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,qLVD7lz2,"Treumann, Richard"
2010,gg,"ORRSTOWN FINANCIAL SERVICES, INC.",ORRF,,1.0,1,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,gMx6ZpDD,Gerald Armstrong
2010,gg,BRISTOL-MYERS SQUIBB COMPANY,BMY,Individual,1.0,1,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,LW7KWm6W,"Steiner, Kenneth"
2010,gg,THE DUN & BRADSTREET CORPORATION,DNB,Individual,0.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,WowmL6WW,"Chevedden, John"
2010,env,BRISTOL-MYERS SQUIBB COMPANY,BMY,Special Interest,0.0,0,Animal Testing,Report and Set Goals Related to Animal Use and Testing,MBDmVJR5,Physicians Committee for Responsible Medicine
2010,gg,BRISTOL-MYERS SQUIBB COMPANY,BMY,Individual,0.0,0,Increase Disclosure of Executive Compensation,Increase Disclosure of Executive Compensation,K920Eqxr,"Davis, Evelyn Y."
2010,gg,EXPRESS SCRIPTS HOLDING COMPANY,ESRX,union,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,0E15JY87,United Food and Commercial Workers
2010,soc,GENERAL DYNAMICS CORPORATION,GD,religious,0.0,0,Weapons - Related,Report on Space-based Weapons Program,O64XnmNQ,Mercy Investment Services
2010,soc,EXPRESS SCRIPTS HOLDING COMPANY,ESRX,union,0.0,0,Political Contributions Disclosure,Report on Political Contributions,9YqX7Dzz,Miami Firefighters
2010,gg,"AUTONATION, INC.",AN,union,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,PgP0Bzw6,International Brotherhood of Electrical Workers
2010,soc,"TECO ENERGY, INC.",TE,public pension,0.0,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination Based on Sexual Orientation and Gender Identity,zY18voWy,New York City Pension Funds
2010,soc,HESS CORPORATION,HES,SRI fund,0.0,0,Political Contributions Disclosure,Report on Political Contributions,n6LJVYZW,Green Century Capital Management
2010,soc,"PEPSICO, INC.",PEP,other,0.0,0,Anti-Social Proposal,Report on  Public Policy Advocacy Process,9Xrwl8m4,"Salvatierra, Estella"
2010,soc,"PEPSICO, INC.",PEP,other,0.0,0,Anti-Social Proposal,Report on Charitable Contributions,7J3rj6kG,"Salvatierra, Estella"
2010,gg,DTE ENERGY COMPANY,DTE,union,0.0,-1,Declassify the Board of Directors,Declassify the Board of Directors,8Kqyno8l,Utility Workers Union of America
2010,gg,UNION PACIFIC CORPORATION,UNP,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,WowmL9XW,"Chevedden, John"
2010,gg,VERIZON COMMUNICATIONS INC.,VZ,other,0.0,0,Performance-Based and/or Time-Based Equity Awards,Performance-Based Equity Awards,lEPmkv17,Association of BellTel Retirees
2010,gg,UNION PACIFIC CORPORATION,UNP,union,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,VoY4LW9X,AFL-CIO
2010,gg,"BEMIS COMPANY, INC.",BMS,union,0.0,0,Report on Pay Disparity,Report on Pay Disparity,qL9Zx2kr,International Brotherhood of Du Pont Workers
2010,soc,VERIZON COMMUNICATIONS INC.,VZ,religious,0.0,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination Based on Sexual Orientation and Gender Identity,kXGx81ox,Unitarian Universalist Association
2010,soc,DTE ENERGY COMPANY,DTE,public pension,0.0,0,Political Contributions Disclosure,Report on Political Contributions,7VoJ7VYA,New York City Pension Funds
2010,env,DUKE ENERGY CORPORATION,DUK,,0.0,0,Anti-Social Proposal,Report on Global Warming Lobbying Activities,q8x0OPqk,Unkown
2010,gg,"PEOPLE'S UNITED FINANCIAL, INC.",PBCT,union,0.0,-1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,rVRMQXw4,United Brotherhood of Carpenters Pension Fund
2010,gg,FLUOR CORPORATION,FLR,fund,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,E1AJ3Dpl,"Central Laborers Pension, Welfare & Annuity Fund"
2010,env,MIRANT CORPORATION,MIR,public pension,0.0,0,GHG Emissions,Adopt Quantitative GHG Goals for Products and Operations,gMmG41Zr,New York City Pension Funds
2010,gg,ALTERA CORPORATION,ALTR,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,4Gk4QY8k,"Chevedden, John"
2010,env,"BUFFALO WILD WINGS, INC.",BWLD,Special Interest,0.0,0,Animal Slaughter Methods,Require Suppliers to Adopt CAK,vJqrYP88,People for the Ethical Treatment of Animals
2010,gg,DUKE ENERGY CORPORATION,DUK,,0.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,rVRMQBNE,unknown
2010,gg,"PMC-SIERRA, INC.",PMCS,public pension,0.0,0,Performance-Based and/or Time-Based Equity Awards,Performance-Based Equity Awards,vLkzJXVr,New York City Pension Funds
2010,env,ECOLAB INC.,ECL,SRI fund,0.0,0,Improve Human Rights Standards or Policies,Adopt Policy on Human Right to Water,GWKoL0Q0,Northstar Asset Management
2010,gg,EASTMAN CHEMICAL COMPANY,EMN,Individual,0.0,-1,Declassify the Board of Directors,Declassify the Board of Directors,LWgpOv4W,"Cohen, Jack"
2010,gg,"THE GOLDMAN SACHS GROUP, INC.",GS,other,0.0,0,Report on Pay Disparity,Report on Pay Disparity,3VGw18DM,Nathan Cummings Foundation
2010,soc,"THE GOLDMAN SACHS GROUP, INC.",GS,Special Interest,0.0,0,Anti-Social Proposal,Report on Global Warming Science,VZOxYyj9,National Legal and Policy Center
2010,gg,"THE GOLDMAN SACHS GROUP, INC.",GS,,0.0,0,Company Specific-Governance Related,Report on Collateral in Derivatives Trading,w7RBlWGw,"MaryKnoll Sisters of St. Dominic, Inc"
2010,soc,"THE GOLDMAN SACHS GROUP, INC.",GS,SRI fund,0.0,0,Political Contributions Disclosure,Report on Political Contributions,RjZBrvrE,Domini Social Investments
2010,soc,COLGATE-PALMOLIVE COMPANY,CL,Special Interest,0.0,0,Anti-Social Proposal,Report on Charitable Contributions,jJRmEGzl,National Legal and Policy Center
2010,soc,ENLINK MIDSTREAM LLC,ENLC,public pension,0.0,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination Based on Sexual Orientation and Gender Identity,gMAqZzQj,New York City Pension Funds
2010,soc,ILLINOIS TOOL WORKS INC.,ITW,SRI fund,0.0,0,Political Contributions Disclosure,Report on Political Contributions,AKBO7P39,Calvert Asset Management Co.
2010,gg,"FMC TECHNOLOGIES, INC.",FTI,union,0.0,-1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,7VLWvmJO,United Brotherhood of Carpenters Pension Fund
2010,gg,REYNOLDS AMERICAN INC.,RAI,union,1.0,1,Declassify the Board of Directors,Declassify the Board of Directors,MWjqPD4G,AFL-CIO
2010,gg,"THE GOLDMAN SACHS GROUP, INC.",GS,fund,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,L0LQxwXp,United Association S&P 500 Index Fund
2010,soc,OCCIDENTAL PETROLEUM CORPORATION,OXY,,0.0,0,Facility Safety,Report on Policy for Increasing Safety by Reducing Hazardous Substance Usage and Re-locating Facilities,XpE0zoPv,"Green Century Capital Management, Inc."
2010,env,OCCIDENTAL PETROLEUM CORPORATION,OXY,SRI fund,0.0,0,Report on Environmental Policies,Report on Host Country Social and Environmental Laws,Vn6Mg1Nv,Green Century Capital Management
2010,soc,REYNOLDS AMERICAN INC.,RAI,religious,0.0,0,Review Tobacco Marketing,Amend Marketing Material to Disclose Truthful Data on Health Risks,O64OBo1G,Capuchin Province of St. Joseph
2010,soc,REYNOLDS AMERICAN INC.,RAI,religious,0.0,0,Improve Human Rights Standards or Policies,Adopt Human Rights Protocols for Company and Suppliers,PWJA0LGy,"Sisters of St. Francis, Philadelphia"
2010,gg,"THE GOLDMAN SACHS GROUP, INC.",GS,Individual,0.0,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,n6ZM0w2D,"Davis, Evelyn Y."
2010,gg,BARNES GROUP INC.,B,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,0DgnNMVV,"Cohen, Jack"
2010,env,"ST. JUDE MEDICAL, INC.",STJ,SRI fund,0.0,0,Report on Sustainability,Prepare Sustainability Report,pLJmnL86,Walden Asset Management
2010,gg,PITNEY BOWES INC.,PBI,public pension,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,8KoO1zRj,California Public Employees' Retirement System
2010,gg,"GILEAD SCIENCES, INC.",GILD,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,mN2GOMoG,"Chevedden, John"
2010,gg,SPRINT CORPORATION,S,Individual,1.0,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,XpLZpWLW,"Steiner, Kenneth"
2010,gg,LOEWS CORPORATION,L,Individual,0.0,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,NWxZgn2m,"Davis, Evelyn Y."
2010,gg,SPRINT CORPORATION,S,public pension,0.0,-1,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,WoRDVo3E,New York City Pension Funds
2010,soc,SPRINT CORPORATION,S,public pension,0.0,0,Political Contributions Disclosure,Report on Political Contributions,Vn4ZylG9,New York City Pension Funds
2010,gg,DANAHER CORPORATION,DHR,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,rV0GrqOK,"Chevedden, John"
2010,soc,"WASTE MANAGEMENT, INC.",WM,fund,0.0,0,Political Contributions Disclosure,Report on Political Contributions,RjZBrO3z,The International Brotherhood of Teamsters General Fund
2010,gg,BELO CORP.,BLCBB,public pension,1.0,1,Declassify the Board of Directors,Declassify the Board of Directors,DWRODJEY,New York City Pension Funds
2010,soc,ITT INC.,ITT,religious,0.0,0,Review Foreign Military Sales,Report on Foreign Military Sales,EW4Br3rY,Mercy Investment Services
2010,soc,CONOCOPHILLIPS,COP,other,0.0,0,Political Contributions Disclosure,Report on Political Contributions,y2ZkOk6n,Nathan Cummings Foundation
2010,gg,"PULTEGROUP, INC.",PHM,,0.0,0,Performance-Based and/or Time-Based Equity Awards,Performance-Based Equity Awards,0DBmoN6X,Massachusetts Laborers' Pension Fund
2010,soc,CONOCOPHILLIPS,COP,religious,0.0,0,Adopt Sexual Orientation Anti-bias Policy,Amend EEO Policy to Prohibit Discrimination Based on Sexual Orientation and Gender Identity,xLY0nPzz,Unitarian Universalist Association
2010,env,CONOCOPHILLIPS,COP,fund,0.0,0,Community- Environmental Impact,Report on Environmental Impact of Oil Sands Operations in Canada,qLN349A7,California State Teachers' Retirement System
2010,env,CONOCOPHILLIPS,COP,fund,0.0,0,Community- Environmental Impact,Adopt Policy to Address Coastal Louisiana Environmental Impacts,rVO346g2,California State Teachers' Retirement System
2010,env,CONOCOPHILLIPS,COP,company,0.0,0,Report on Climate Change,Report on Financial Risks of Climate Change,vLG5qG58,Needmor Fund
2010,gg,CONOCOPHILLIPS,COP,,0.0,0,Company-Specific -- Shareholder Miscellaneous,Report on Board Risk Management Oversight,oXMl9lQk,"Sisters of the Holy Names of Jesus and Mary, Washington Province"
2010,env,CONOCOPHILLIPS,COP,religious,0.0,0,GHG Emissions,Adopt Quantitative GHG Goals for Products and Operations,pLyqAzAy,Presbyterian Church USA
2010,env,CONOCOPHILLIPS,COP,religious,0.0,0,Toxic Emissions,Adopt Goals to Reduce Emission of TRI Chemicals,w7Bg2868,Northwest Women Religious Investment Trust
2010,gg,"GREAT SOUTHERN BANCORP, INC.",GSBC,Individual,1.0,1,Declassify the Board of Directors,Declassify the Board of Directors,vLgMy6nX,"Cohen, Jack"
2010,gg,"PULTEGROUP, INC.",PHM,,0.0,0,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,gMPg0qkr,"Miami Fire Fighters' Relief and Pension Fund,"
2010,gg,QWEST COMMUNICATIONS INTERNATIONAL INC.,Q,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,AWwB3jw3,"Steiner, Kenneth"
2010,gg,"FISHER COMMUNICATIONS, INC.",FSCI,Individual,0.0,0,Company Specific-Governance Related,Require Shareholder Approval for Certain Acquisitions,DWJ5AXwn,"Schultz, Paul"
2010,gg,AMGEN INC.,AMGN,Individual,1.0,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,4GQ1Gr62,"Steiner, William"
2010,soc,"AMERICAN INTERNATIONAL GROUP, INC.",AIG,public pension,0.0,0,Political Contributions Disclosure,Adopt Policy for Political Spending Advisory Vote,RjZBrz4K,New York State Common Retirement Fund
2010,gg,"AMERICAN INTERNATIONAL GROUP, INC.",AIG,Individual,0.0,0,Restore or Provide for Cumulative Voting,Provide for Cumulative Voting,PW12kXG2,"Steiner, Kenneth"
2010,env,"CALATLANTIC GROUP, INC.",CAA,other,0.0,0,GHG Emissions,Adopt Quantitative GHG Goals for Products and Operations,EW32kGDv,Nathan Cummings Foundation
2010,soc,PHILIP MORRIS INTERNATIONAL INC.,PM,religious,0.0,0,Review Tobacco Marketing,Report on Effect of Marketing Practices on the Poor,gMzr4gy3,Trinity Health
2010,soc,PHILIP MORRIS INTERNATIONAL INC.,PM,religious,0.0,0,Improve Human Rights Standards or Policies,Establish Supplier Human Rights Purchasing Protocols,j6JNxQzR,Capuchin Province of St. Joseph
2010,gg,QWEST COMMUNICATIONS INTERNATIONAL INC.,Q,,0.0,0,Performance-Based and/or Time-Based Equity Awards,Performance-Based Equity Awards,y2nDA9r7,Hazel A. Floyd
2010,gg,SEMPRA ENERGY,SRE,Individual,0.0,-1,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,7Vk5RV6G,"Chevedden, Ray"
2010,gg,QWEST COMMUNICATIONS INTERNATIONAL INC.,Q,Individual,0.0,0,Advisory Vote to Ratify Named Executive Officers' Compensation,Advisory Vote to Ratify Named Executive Officers' Compensation,zYoGkvy2,"Neuman, Mary Ann"
2010,gg,PG&E CORPORATION,PCG,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,8WkpROZ5,"Levine, Simon"
2010,gg,"PULTEGROUP, INC.",PHM,union,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,9GlqVmzZ,AFL-CIO
2010,gg,"HEALTH NET, INC.",HNT,public pension,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,pLR7ZYvX,California Public Employees' Retirement System
2010,soc,CVS HEALTH CORPORATION,CVS,religious,0.0,0,Political Contributions Disclosure,Report on Political Contributions,j6EJVJOP,Brethren Benefit Trust
2010,gg,"PULTEGROUP, INC.",PHM,,1.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,7VLWvGN8,Sheet Metal Workers' National Pension Fund
